[8, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 3];[0, 0, 1, 0, 0, 0];-1;[8, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 11, 3];False
[8, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[8, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 1, 1, 1, 11, 3];False
[8, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[8, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 0, 1, 1, 1, 11, 3];False
[8, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 0, 0, 1, 1, 1, 11, 3];False
[8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 10, 0, 0, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[8, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 3];False
[8, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 11, 3];[0, 1, 0, 0, 0, 0];-1;[9, 5, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 11, 3];False
[9, 5, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 11, 3];[0, 0, 0, 1, 0, 0];-1;[9, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];False
[9, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];False
[9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];False
[9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];[0, 0, 0, 1, 0, 0];-1;[9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];False
[9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];False
[9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 3, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 11, 3];False
[9, 3, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 11, 3];False
[9, 2, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 11, 3];False
[9, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 11, 3];[0, 0, 1, 0, 0, 0];-1;[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 11, 3];False
