[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 0, 0, 0, 0, 1];-1;[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 1, 0, 0, 0, 0];1;[7, 5, 1, 1, 1, 1, 100, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[7, 5, 1, 1, 1, 1, 100, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 0, 0, 0, 1, 0];1;[7, 5, 1, 1, 1, 1, 100, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[7, 5, 1, 1, 1, 1, 100, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 8, 5];[1, 0, 0, 0, 0, 0];-1;[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 0, 0, 0, 1, 0];-2;[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[1, 0, 0, 0, 0, 0];-1;[5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[5, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 0, 1, 0, 0, 0];-1;[5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[0, 0, 0, 0, 1, 0];-2;[5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[1, 0, 0, 0, 0, 0];-1;[4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];False
[4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 5];[1, 0, 0, 0, 0, 0];-1;[3, 4, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 8, 5];False
